time,temperature,humidity,vibration,spoilage,remaining_hours
2725,10.73,63.03,3.37,1,2.4
2726,10.78,63.48,3.48,1,2.4
2727,10.65,63.26,3.47,1,2.4
2728,10.7,63.91,3.35,1,2.4
2729,10.47,63.25,3.39,1,2.4
2730,10.8,62.54,3.4,1,2.4
2731,11.11,62.93,3.48,1,2.4
2732,10.75,63.31,3.46,1,2.4
2733,11.07,63.54,3.38,1,2.4
2734,11.15,63.95,3.33,1,2.4
2735,11.19,63.28,3.38,1,2.4
2736,11.18,63.74,3.43,1,2.4
2737,11.05,63.31,3.32,1,2.4
2738,10.9,63.76,3.15,1,2.4
2739,10.59,64.19,3.28,1,2.4
2740,10.3,63.66,3.42,1,2.4
2741,10.26,63.22,3.53,1,2.4
2742,10.41,63.58,3.44,1,2.4
2743,10.52,64.21,3.51,1,2.4
2744,10.8,64.91,3.55,1,2.4
2745,10.63,65.35,3.44,1,2.4
2746,10.56,65.64,3.12,1,2.4
2747,10.64,65.79,3.0,1,2.4
2748,10.74,65.89,3.01,1,2.4
2749,11.09,66.33,3.07,1,2.4
2750,13.81,67.06,4.43,1,2.4
2751,13.35,66.88,4.46,1,2.4
2752,13.51,67.62,4.42,1,2.4
2753,13.95,67.29,4.56,1,2.4
2754,14.2,66.84,4.59,1,2.4
2755,14.18,67.15,4.56,1,2.4
2756,14.09,67.84,4.55,1,2.4
2757,14.34,67.72,4.72,1,2.4
2758,14.13,67.42,4.87,1,2.4
2759,14.0,68.22,4.96,1,2.4
2760,13.95,67.31,4.96,1,2.4
2761,13.98,67.89,5.0,1,2.4
2762,13.78,68.29,5.0,1,2.4
2763,14.1,68.54,4.81,1,2.4
2764,14.05,67.96,4.79,1,2.4
2765,14.35,68.12,4.9,1,2.4
2766,14.45,67.47,4.65,1,2.4
2767,14.5,67.36,4.55,1,2.4
2768,13.98,66.99,4.53,1,2.4
2769,14.18,67.09,4.69,1,2.4
2770,13.87,67.53,4.7,1,2.4
2771,14.08,67.31,4.8,1,2.4
2772,14.17,66.97,4.8,1,2.4
2773,14.1,67.22,4.68,1,2.4
2774,14.09,67.41,4.69,1,2.4
2775,14.49,67.8,4.69,1,2.4
2776,14.56,67.95,4.73,1,2.4
2777,14.01,67.8,4.58,1,2.4
2778,14.4,67.77,4.56,1,2.4
2779,14.66,67.98,4.45,1,2.4
2780,14.64,67.81,4.27,1,2.4
2781,14.44,67.72,4.26,1,2.4
2782,13.99,68.29,4.25,1,2.4
2783,14.0,68.49,4.17,1,2.4
2784,14.14,68.31,4.08,1,2.4
2785,14.31,69.06,4.15,1,2.4
2786,14.59,68.8,3.99,1,2.4
2787,15.0,69.82,4.15,1,2.4
2788,14.9,69.25,4.04,1,2.4
2789,14.39,69.19,4.2,1,2.4
2790,14.35,69.34,4.34,1,2.4
2791,14.23,70.36,4.54,1,2.4
2792,14.19,70.07,4.61,1,2.4
2793,14.09,69.49,4.74,1,2.4
2794,14.45,69.57,4.61,1,2.4
2795,14.08,69.63,4.56,1,2.4
2796,13.98,70.14,4.63,1,2.4
2797,14.39,69.64,4.6,1,2.4
2798,14.62,69.87,4.75,1,2.4
2799,14.75,70.79,4.81,1,2.4
2800,6.03,66.73,2.35,0,7.2
2801,6.3,67.15,2.41,0,7.2
2802,6.28,67.84,2.19,0,7.2
2803,5.85,67.87,2.25,1,7.2
2804,6.02,67.46,2.31,0,7.2
2805,6.32,68.01,2.33,1,7.2
2806,5.86,67.75,2.31,1,7.2
2807,6.18,67.27,2.31,1,7.2
2808,6.05,66.42,2.28,1,7.2
2809,5.9,66.63,2.19,1,7.2
2810,6.2,66.91,2.16,1,7.2
2811,6.06,67.36,2.29,0,7.2
2812,5.9,67.31,2.36,0,7.2
2813,6.22,67.16,2.43,0,7.2
2814,6.3,67.33,2.32,0,7.2
2815,6.32,66.76,2.48,1,7.2
2816,6.69,66.49,2.38,0,7.2
2817,6.56,66.89,2.35,0,7.2
2818,6.51,66.86,2.18,0,7.2
2819,6.62,65.79,2.16,0,7.2
2820,6.81,65.97,2.06,0,7.2
2821,6.35,65.79,2.29,0,7.2
2822,6.85,65.55,2.25,0,7.2
2823,6.76,65.44,2.24,1,7.2
2824,7.08,64.52,2.27,1,7.2
2825,7.35,64.9,2.22,1,7.2
2826,7.71,65.17,2.16,0,7.2
2827,8.07,65.42,2.25,0,7.2
2828,7.8,65.22,2.28,0,7.2
2829,7.74,64.87,2.18,0,7.2
2830,7.3,64.96,2.13,0,7.2
2831,7.11,64.61,2.12,1,7.2
2832,7.46,63.95,2.18,1,7.2
2833,6.96,63.89,2.2,0,7.2
2834,7.19,63.85,2.2,0,7.2
2835,6.86,63.38,2.16,0,7.2
2836,7.26,62.54,2.08,0,7.2
2837,7.76,62.18,2.06,0,7.2
2838,7.51,61.63,2.34,0,7.2
2839,7.44,60.99,2.3,1,7.2
2840,7.16,61.33,2.27,0,7.2
2841,6.58,61.76,2.42,0,7.2
2842,6.28,62.28,2.36,0,7.2
2843,5.72,62.32,2.26,1,7.2
2844,5.47,62.67,2.28,0,12.0
2845,4.71,62.89,2.31,0,12.0
2846,4.72,63.33,2.25,0,12.0
2847,4.82,62.55,2.29,0,12.0
2848,5.4,62.05,2.21,0,12.0
2849,5.19,62.12,2.11,0,12.0
2850,6.3,69.72,1.42,0,7.2
2851,6.57,69.51,1.27,1,7.2
2852,6.93,69.95,1.15,1,7.2
2853,7.58,70.05,1.1,1,7.2
2854,7.37,70.53,1.19,1,7.2
2855,7.0,70.97,1.44,0,7.2
2856,7.3,71.5,1.4,0,7.2
2857,7.76,71.23,1.47,0,7.2
2858,7.88,71.96,1.45,0,7.2
2859,7.62,71.8,1.48,0,7.2
2860,7.77,71.63,1.54,0,7.2
2861,7.58,71.93,1.58,0,7.2
2862,7.44,72.28,1.6,0,7.2
2863,7.2,72.74,1.34,0,7.2
2864,7.1,72.78,1.32,0,7.2
2865,7.27,72.57,1.46,0,7.2
2866,7.07,73.0,1.57,1,7.2
2867,7.2,74.29,1.51,1,7.2
2868,7.6,74.53,1.6,1,7.2
2869,7.92,73.79,1.34,0,7.2
2870,7.71,73.57,1.38,0,7.2
2871,7.51,73.06,1.37,1,7.2
2872,8.11,72.65,1.2,0,7.2
2873,8.44,72.53,1.04,0,7.2
2874,8.83,72.66,1.15,1,2.4
2875,9.21,72.2,1.15,1,2.4
2876,9.36,72.14,1.12,1,2.4
2877,9.3,72.69,1.1,1,2.4
2878,9.48,72.86,1.0,1,2.4
2879,9.57,72.09,1.04,1,2.4
2880,9.84,72.65,0.95,1,2.4
2881,9.67,72.79,0.9,1,2.4
2882,9.1,72.52,0.93,1,2.4
2883,9.42,73.37,0.94,1,2.4
2884,9.59,73.85,0.73,1,2.4
2885,9.28,73.9,0.89,1,2.4
2886,9.47,74.06,0.87,1,2.4
2887,9.6,73.77,0.79,1,2.4
2888,9.39,74.44,0.7,1,2.4
2889,9.27,74.67,0.62,1,2.4
2890,9.34,74.78,0.55,1,2.4
2891,9.26,74.31,0.69,1,2.4
2892,9.34,73.79,0.7,1,2.4
2893,9.39,72.67,0.84,1,2.4
2894,9.09,73.71,0.92,1,2.4
2895,8.75,73.55,1.01,1,2.4
2896,8.68,74.14,0.97,1,2.4
2897,8.66,74.62,1.03,1,2.4
2898,8.38,74.84,1.05,0,7.2
2899,8.11,75.07,1.04,1,7.2
2900,4.44,66.42,1.27,0,12.0
2901,4.04,66.36,1.25,0,12.0
2902,4.09,67.13,1.24,0,12.0
2903,4.32,67.05,1.35,0,12.0
2904,4.54,66.89,1.31,0,12.0
2905,4.69,66.56,1.33,0,12.0
2906,4.58,66.74,1.31,0,12.0
2907,4.37,67.3,1.33,0,12.0
2908,4.36,67.51,1.17,0,12.0
2909,4.98,67.52,0.97,0,12.0
2910,5.34,67.14,1.07,0,12.0
2911,5.38,66.36,1.1,0,12.0
2912,5.44,66.93,1.15,0,12.0
2913,5.06,67.44,1.11,0,12.0
2914,5.58,67.26,1.09,1,7.2
2915,5.33,67.04,1.13,0,12.0
2916,5.06,66.44,1.25,0,12.0
2917,5.27,66.47,1.42,0,12.0
2918,5.19,67.13,1.44,0,12.0
2919,4.89,68.06,1.54,0,12.0
2920,4.85,68.42,1.5,0,12.0
2921,5.1,67.22,1.39,0,12.0
2922,5.39,67.1,1.42,0,12.0
2923,4.99,68.02,1.53,0,12.0
2924,4.93,67.82,1.64,0,12.0
2925,5.52,68.3,1.85,0,7.2
2926,5.35,68.1,1.89,0,12.0
2927,5.67,67.87,1.84,1,7.2
2928,5.91,68.48,1.69,1,7.2
2929,5.73,68.16,1.79,1,7.2
2930,5.49,68.67,1.66,0,12.0
2931,5.4,68.83,1.6,0,12.0
2932,5.64,68.55,1.74,1,7.2
2933,5.6,68.19,1.87,0,7.2
2934,5.71,68.23,1.92,0,7.2
2935,5.64,69.37,1.85,0,7.2
2936,5.47,69.2,1.82,0,12.0
2937,5.23,69.48,1.96,0,12.0
2938,5.37,69.54,1.86,0,12.0
2939,5.52,70.61,1.82,0,7.2
2940,5.39,69.83,1.71,0,12.0
2941,5.38,70.3,1.87,0,12.0
2942,5.32,69.94,1.84,0,12.0
2943,5.01,70.33,2.05,0,12.0
2944,4.8,69.74,2.15,0,12.0
2945,4.9,69.91,2.31,0,12.0
2946,4.49,69.21,2.29,0,12.0
2947,4.51,69.03,2.54,0,12.0
2948,4.41,68.76,2.55,0,12.0
2949,4.7,68.39,2.54,0,12.0
2950,13.4,76.93,3.59,1,2.4
2951,13.76,76.27,3.59,1,2.4
2952,13.98,76.74,3.66,1,2.4
2953,13.56,77.3,3.67,1,2.4
2954,13.23,77.29,3.48,1,2.4
2955,13.41,77.23,3.35,1,2.4
2956,13.32,76.87,3.28,1,2.4
2957,12.64,76.04,3.26,1,2.4
2958,12.52,76.52,3.2,1,2.4
2959,12.36,76.28,3.18,1,2.4
2960,12.39,76.08,3.24,1,2.4
2961,13.08,75.67,3.27,1,2.4
2962,13.09,76.19,3.3,1,2.4
2963,12.87,75.61,3.36,1,2.4
2964,12.54,76.2,3.41,1,2.4
2965,12.57,75.54,3.48,1,2.4
2966,13.06,75.33,3.4,1,2.4
2967,13.03,75.57,3.35,1,2.4
2968,13.3,76.52,3.38,1,2.4
2969,13.2,76.74,3.5,1,2.4
2970,13.25,76.98,3.57,1,2.4
2971,12.99,77.21,3.44,1,2.4
2972,12.79,77.79,3.53,1,2.4
2973,12.71,78.64,3.39,1,2.4
2974,12.65,78.78,3.11,1,2.4
2975,12.6,78.21,3.0,1,2.4
2976,12.52,77.3,2.92,1,2.4
2977,11.98,77.36,2.93,1,2.4
2978,11.87,77.86,2.9,1,2.4
2979,11.86,77.41,2.67,1,2.4
2980,11.82,77.27,2.84,1,2.4
2981,12.02,77.06,2.86,1,2.4
2982,12.29,77.32,3.03,1,2.4
2983,12.06,77.81,2.98,1,2.4
2984,12.11,77.53,2.97,1,2.4
2985,12.18,77.83,2.98,1,2.4
2986,11.43,77.79,3.12,1,2.4
2987,11.41,78.54,3.11,1,2.4
2988,10.93,78.32,3.05,1,2.4
2989,10.87,77.73,3.05,1,2.4
2990,10.77,78.37,2.93,1,2.4
2991,10.84,78.58,3.01,1,2.4
2992,10.73,78.69,3.05,1,2.4
2993,10.24,78.52,3.04,1,2.4
2994,10.26,78.56,3.09,1,2.4
2995,10.84,78.26,3.12,1,2.4
2996,11.23,77.36,3.15,1,2.4
2997,10.73,78.46,3.2,1,2.4
2998,10.85,77.52,3.15,1,2.4
2999,10.7,78.4,3.23,1,2.4
3000,13.94,77.72,3.58,1,2.4
3001,14.31,77.7,3.62,1,2.4
3002,14.28,77.11,3.71,1,2.4
3003,14.43,78.26,3.61,1,2.4
3004,14.68,77.6,3.62,1,2.4
3005,14.97,76.57,3.6,1,2.4
3006,14.8,76.22,3.64,1,2.4
3007,15.0,76.15,3.66,1,2.4
3008,15.0,76.15,3.55,1,2.4
3009,15.0,76.3,3.59,1,2.4
3010,14.76,76.07,3.57,1,2.4
3011,14.3,75.22,3.51,1,2.4
3012,14.45,74.9,3.41,1,2.4
3013,14.21,74.67,3.38,1,2.4
3014,14.86,75.2,3.48,1,2.4
3015,15.0,74.7,3.36,1,2.4
3016,14.67,75.37,3.3,1,2.4
3017,14.29,75.15,3.28,1,2.4
3018,14.37,75.28,3.2,1,2.4
3019,14.58,74.96,3.18,1,2.4
3020,14.78,74.63,3.12,1,2.4
3021,14.96,74.21,3.09,1,2.4
3022,15.0,75.23,3.15,1,2.4
3023,15.0,75.5,3.04,1,2.4
3024,15.0,75.48,3.07,1,2.4
3025,15.0,75.67,3.04,1,2.4
3026,15.0,75.06,3.01,1,2.4
3027,15.0,75.22,3.01,1,2.4
3028,15.0,74.54,2.89,1,2.4
3029,15.0,74.56,2.87,1,2.4
3030,14.64,74.79,2.92,1,2.4
3031,14.31,74.72,2.89,1,2.4
3032,14.39,74.16,3.02,1,2.4
3033,14.66,73.97,2.99,1,2.4
3034,14.62,73.58,2.95,1,2.4
3035,14.54,74.39,3.05,1,2.4
3036,14.82,74.58,2.93,1,2.4
3037,14.81,75.06,2.81,1,2.4
3038,15.0,76.22,2.91,1,2.4
3039,15.0,76.33,3.01,1,2.4
3040,14.78,76.73,3.08,1,2.4
3041,14.87,77.39,3.02,1,2.4
3042,14.82,77.44,2.92,1,2.4
3043,14.88,76.58,3.02,1,2.4
3044,14.9,76.32,2.94,1,2.4
3045,14.83,76.66,3.0,1,2.4
3046,14.62,76.24,3.06,1,2.4
3047,14.4,76.27,3.07,1,2.4
3048,14.49,76.7,2.95,1,2.4
3049,13.92,76.41,3.13,1,2.4
3050,12.34,72.64,3.59,1,2.4
3051,12.06,73.84,3.67,1,2.4
3052,11.97,73.68,3.7,1,2.4
3053,11.83,74.33,3.7,1,2.4
3054,12.13,74.44,3.79,1,2.4
3055,12.54,75.28,3.84,1,2.4
3056,12.28,75.19,3.84,1,2.4
3057,12.1,74.82,3.86,1,2.4
3058,11.81,74.23,3.69,1,2.4
3059,11.95,74.4,3.65,1,2.4
3060,12.25,73.9,3.69,1,2.4
3061,12.27,73.53,3.64,1,2.4
3062,12.1,73.66,3.7,1,2.4
3063,11.97,73.3,3.72,1,2.4
3064,11.47,73.32,3.87,1,2.4
3065,11.26,73.23,3.97,1,2.4
3066,11.49,73.26,3.97,1,2.4
3067,11.12,73.51,3.83,1,2.4
3068,10.5,74.01,3.87,1,2.4
3069,10.76,73.64,3.92,1,2.4
3070,10.63,73.48,4.02,1,2.4
3071,10.59,73.13,3.88,1,2.4
3072,10.69,73.66,3.8,1,2.4
3073,10.9,73.19,3.88,1,2.4
3074,10.91,73.32,3.81,1,2.4
3075,11.02,73.02,3.77,1,2.4
3076,10.56,72.64,3.71,1,2.4
3077,10.66,72.94,3.65,1,2.4
3078,10.61,73.78,3.67,1,2.4
3079,10.45,72.94,3.58,1,2.4
3080,10.18,73.93,3.5,1,2.4
3081,10.19,74.11,3.61,1,2.4
3082,10.2,73.86,3.55,1,2.4
3083,10.3,73.52,3.44,1,2.4
3084,10.15,72.85,3.62,1,2.4
3085,10.33,73.67,3.67,1,2.4
3086,10.79,73.85,3.74,1,2.4
3087,10.15,73.39,3.75,1,2.4
3088,10.16,73.35,3.79,1,2.4
3089,10.31,73.79,3.86,1,2.4
3090,10.67,74.39,3.88,1,2.4
3091,11.3,75.07,3.8,1,2.4
3092,11.42,74.15,3.63,1,2.4
3093,11.27,73.71,3.58,1,2.4
3094,11.36,74.33,3.7,1,2.4
3095,11.49,73.78,3.64,1,2.4
3096,11.68,73.37,3.51,1,2.4
3097,11.83,73.34,3.49,1,2.4
3098,12.16,73.89,3.67,1,2.4
3099,11.96,74.1,3.67,1,2.4
3100,8.09,71.09,2.61,0,7.2
3101,7.5,70.95,2.62,1,7.2
3102,7.34,71.28,2.6,0,7.2
3103,6.74,71.63,2.44,0,7.2
3104,6.77,71.55,2.43,0,7.2
3105,6.93,71.63,2.32,0,7.2
3106,7.12,71.71,2.38,0,7.2
3107,6.91,71.28,2.35,0,7.2
3108,6.78,70.73,2.18,0,7.2
3109,6.57,70.64,2.26,0,7.2
3110,6.78,70.42,2.11,0,7.2
3111,7.46,69.55,2.08,1,7.2
3112,6.99,69.6,2.17,0,7.2
3113,6.92,69.05,2.11,1,7.2
3114,6.75,70.18,2.05,1,7.2
3115,6.41,68.94,2.1,0,7.2
3116,6.22,69.51,2.13,0,7.2
3117,5.84,69.83,2.16,0,7.2
3118,6.44,69.31,2.22,0,7.2
3119,7.04,69.68,2.28,0,7.2
3120,6.74,69.66,2.26,0,7.2
3121,6.55,69.78,2.47,0,7.2
3122,6.53,69.88,2.47,1,7.2
3123,6.24,69.71,2.52,0,7.2
3124,6.67,70.65,2.58,1,7.2
3125,6.85,70.9,2.58,1,7.2
3126,6.12,70.89,2.53,0,7.2
3127,6.16,70.74,2.57,0,7.2
3128,6.13,71.07,2.48,0,7.2
3129,5.53,71.67,2.54,0,7.2
3130,5.57,72.33,2.66,1,7.2
3131,5.19,72.0,2.67,0,12.0
3132,5.03,71.59,2.76,0,12.0
3133,4.67,71.15,2.65,0,12.0
3134,4.22,71.22,2.77,0,12.0
3135,4.17,70.47,2.85,0,12.0
3136,4.67,70.14,2.81,0,12.0
3137,4.83,70.95,2.75,0,12.0
3138,4.43,71.27,2.83,0,12.0
3139,4.43,70.99,2.93,0,12.0
3140,4.59,70.61,2.94,0,12.0
3141,4.18,70.95,2.91,0,12.0
3142,4.05,70.93,2.92,0,12.0
3143,4.32,71.23,2.9,0,12.0
3144,4.55,71.43,2.86,0,12.0
3145,4.51,71.36,2.91,0,12.0
3146,4.4,71.16,3.1,0,12.0
3147,4.68,70.78,3.16,0,12.0
3148,4.72,70.98,3.18,0,12.0
3149,5.08,71.15,3.17,0,12.0
3150,7.13,73.74,1.96,1,7.2
3151,7.0,73.9,1.89,0,7.2
3152,6.44,73.79,1.77,1,7.2
3153,6.18,74.48,1.69,0,7.2
3154,6.76,75.53,1.69,0,7.2
3155,6.82,75.4,1.71,0,7.2
3156,6.26,75.76,1.68,1,7.2
3157,5.97,75.06,1.61,0,7.2
3158,5.61,74.92,1.66,1,7.2
3159,5.37,75.29,1.59,0,12.0
3160,5.31,74.91,1.41,0,12.0
3161,5.32,75.43,1.42,0,12.0
3162,5.6,74.88,1.34,0,7.2
3163,5.21,75.32,1.29,0,12.0
3164,4.98,75.18,1.34,0,12.0
3165,5.42,74.71,1.26,0,12.0
3166,5.33,74.83,1.18,0,12.0
3167,5.54,74.37,0.99,1,7.2
3168,5.36,75.03,1.11,0,12.0
3169,5.43,74.97,1.07,0,12.0
3170,5.41,74.53,1.12,0,12.0
3171,5.91,74.81,1.01,0,7.2
3172,6.08,74.94,0.79,0,7.2
3173,6.09,74.8,0.88,1,7.2
3174,5.97,75.32,0.84,0,7.2
3175,5.99,75.82,0.96,0,7.2
3176,5.82,76.16,0.78,0,7.2
3177,5.07,76.2,0.8,0,12.0
3178,5.31,77.73,0.76,0,12.0
3179,5.0,78.0,0.78,0,12.0
3180,4.82,78.46,0.7,0,12.0
3181,4.78,78.42,0.61,0,12.0
3182,4.27,78.53,0.75,0,12.0
3183,4.56,79.05,0.67,0,12.0
3184,4.62,78.33,0.68,0,12.0
3185,5.04,79.04,0.89,0,12.0
3186,5.34,79.28,0.97,0,12.0
3187,5.54,78.88,0.82,0,7.2
3188,5.7,78.91,0.77,0,7.2
3189,5.38,78.65,0.75,0,12.0
3190,4.82,77.96,0.75,0,12.0
3191,4.9,77.47,0.6,0,12.0
3192,5.26,77.28,0.58,0,12.0
3193,5.09,76.89,0.71,0,12.0
3194,4.83,76.98,0.71,0,12.0
3195,4.24,77.1,0.56,0,12.0
3196,4.43,76.51,0.61,0,12.0
3197,4.3,76.17,0.63,0,12.0
3198,3.86,76.14,0.71,0,12.0
3199,4.18,75.91,0.68,0,12.0
3200,8.23,68.18,1.63,0,7.2
3201,8.07,68.8,1.6,0,7.2
3202,8.21,68.9,1.68,1,7.2
3203,7.9,69.43,1.77,0,7.2
3204,7.6,69.18,1.72,1,7.2
3205,8.39,68.21,1.65,0,7.2
3206,8.18,67.79,1.62,0,7.2
3207,7.97,68.08,1.55,0,7.2
3208,8.34,68.56,1.6,0,7.2
3209,8.37,68.47,1.62,0,7.2
3210,8.47,67.88,1.52,0,7.2
3211,8.82,67.52,1.69,1,2.4
3212,8.94,67.79,1.71,1,2.4
3213,8.76,67.96,1.56,1,2.4
3214,8.28,67.59,1.58,0,7.2
3215,7.81,67.05,1.51,1,7.2
3216,7.55,67.7,1.51,0,7.2
3217,7.28,68.32,1.53,0,7.2
3218,7.48,69.4,1.33,0,7.2
3219,7.51,69.64,1.22,0,7.2
3220,7.5,69.6,1.32,0,7.2
3221,7.48,69.04,1.45,0,7.2
3222,8.08,68.71,1.45,0,7.2
3223,7.88,68.83,1.44,0,7.2
3224,7.91,67.84,1.41,1,7.2
3225,8.23,67.62,1.49,0,7.2
3226,8.54,67.4,1.49,1,2.4
3227,8.48,67.74,1.67,0,7.2
3228,8.06,67.83,1.68,1,7.2
3229,7.22,68.13,1.64,0,7.2
3230,7.1,68.49,1.57,0,7.2
3231,6.68,67.75,1.47,0,7.2
3232,6.76,67.62,1.45,1,7.2
3233,7.17,67.23,1.68,0,7.2
3234,7.56,67.56,1.63,0,7.2
3235,8.05,68.0,1.47,0,7.2
3236,7.71,68.22,1.45,0,7.2
3237,7.57,68.31,1.32,0,7.2
3238,7.42,67.2,1.24,0,7.2
3239,7.04,67.15,1.25,1,7.2
3240,6.96,66.96,1.24,0,7.2
3241,7.21,67.24,1.2,0,7.2
3242,7.3,67.42,1.32,0,7.2
3243,7.1,67.06,1.28,1,7.2
3244,7.15,66.14,1.33,0,7.2
3245,7.12,66.39,1.37,0,7.2
3246,7.54,66.05,1.39,0,7.2
3247,7.62,65.92,1.48,0,7.2
3248,7.5,66.14,1.52,1,7.2
3249,7.9,66.0,1.4,1,7.2
3250,11.38,69.42,3.32,1,2.4
3251,11.32,68.85,3.19,1,2.4
3252,11.24,68.14,3.18,1,2.4
3253,11.16,66.92,3.37,1,2.4
3254,11.19,65.7,3.4,1,2.4
3255,11.13,65.04,3.43,1,2.4
3256,10.84,65.14,3.36,1,2.4
3257,10.57,65.13,3.2,1,2.4
3258,10.55,65.46,3.33,1,2.4
3259,10.87,66.13,3.28,1,2.4
3260,10.57,66.54,3.23,1,2.4
3261,10.57,66.91,3.43,1,2.4
3262,10.73,67.02,3.32,1,2.4
3263,11.08,67.22,3.28,1,2.4
3264,10.94,67.02,3.29,1,2.4
3265,10.5,67.63,3.39,1,2.4
3266,10.45,67.42,3.39,1,2.4
3267,10.5,67.27,3.49,1,2.4
3268,10.07,66.92,3.57,1,2.4
3269,10.17,66.58,3.61,1,2.4
3270,9.93,66.42,3.71,1,2.4
3271,10.21,66.57,3.61,1,2.4
3272,10.1,66.62,3.75,1,2.4
3273,9.56,66.18,3.86,1,2.4
3274,9.97,66.14,4.02,1,2.4
3275,9.75,65.39,4.1,1,2.4
3276,10.14,66.03,4.01,1,2.4
3277,10.2,66.45,4.04,1,2.4
3278,10.63,66.25,4.03,1,2.4
3279,10.7,66.66,4.01,1,2.4
3280,10.98,67.47,3.96,1,2.4
3281,10.93,67.95,4.16,1,2.4
3282,11.12,67.56,4.17,1,2.4
3283,11.41,67.15,4.07,1,2.4
3284,11.31,67.48,3.93,1,2.4
3285,11.1,67.62,4.04,1,2.4
3286,11.19,67.8,4.14,1,2.4
3287,11.67,68.55,3.94,1,2.4
3288,11.7,69.0,4.11,1,2.4
3289,11.89,68.57,4.03,1,2.4
3290,11.68,68.73,3.98,1,2.4
3291,10.76,68.14,3.94,1,2.4
3292,10.36,67.53,4.15,1,2.4
3293,10.35,67.34,4.21,1,2.4
3294,10.7,68.46,4.38,1,2.4
3295,10.83,67.69,4.28,1,2.4
3296,10.71,67.95,4.29,1,2.4
3297,10.26,67.12,4.32,1,2.4
3298,10.3,67.01,4.37,1,2.4
3299,10.67,67.17,4.27,1,2.4
3300,6.69,79.22,1.62,0,7.2
3301,6.71,79.36,1.62,0,7.2
3302,6.7,80.09,1.67,0,7.2
3303,6.37,80.04,1.69,0,7.2
3304,6.67,80.48,1.34,0,7.2
3305,6.65,79.69,1.38,1,7.2
3306,6.53,80.36,1.42,0,7.2
3307,6.38,80.08,1.36,0,7.2
3308,6.18,80.6,1.36,1,7.2
3309,5.93,80.25,1.29,1,7.2
3310,5.77,80.51,1.22,0,7.2
3311,5.43,80.1,1.28,0,12.0
3312,5.32,79.99,1.41,0,12.0
3313,5.7,79.85,1.35,1,7.2
3314,6.05,80.3,1.25,0,7.2
3315,5.8,80.46,1.12,0,7.2
3316,5.67,80.69,1.09,0,7.2
3317,5.66,80.67,1.24,0,7.2
3318,6.1,80.93,1.27,1,7.2
3319,5.7,81.27,1.33,1,7.2
3320,5.66,81.6,1.47,0,7.2
3321,5.76,80.93,1.38,0,7.2
3322,5.97,80.45,1.4,0,7.2
3323,5.87,80.03,1.31,0,7.2
3324,6.02,80.19,1.4,1,7.2
3325,6.07,80.18,1.45,1,7.2
3326,5.98,79.69,1.36,0,7.2
3327,5.68,79.23,1.3,0,7.2
3328,5.42,78.79,1.52,0,12.0
3329,5.37,78.76,1.51,0,12.0
3330,5.84,77.95,1.51,0,7.2
3331,5.35,77.93,1.45,0,12.0
3332,5.04,77.79,1.62,0,12.0
3333,4.63,78.64,1.59,0,12.0
3334,4.64,78.09,1.51,0,12.0
3335,4.49,77.57,1.49,0,12.0
3336,4.37,78.5,1.38,0,12.0
3337,4.4,78.62,1.27,0,12.0
3338,4.61,78.42,1.02,0,12.0
3339,4.81,77.86,0.91,0,12.0
3340,5.01,77.69,1.01,0,12.0
3341,5.38,77.37,1.09,0,12.0
3342,5.15,78.48,1.02,0,12.0
3343,5.46,78.91,1.05,0,12.0
3344,5.26,78.83,0.83,0,12.0
3345,5.32,79.01,0.85,0,12.0
3346,4.43,78.37,0.77,0,12.0
3347,4.52,78.52,0.75,0,12.0
3348,4.71,78.0,0.82,0,12.0
3349,4.85,78.19,0.8,0,12.0
3350,7.18,69.84,1.25,1,7.2
3351,7.23,70.46,0.98,0,7.2
3352,7.16,70.51,1.05,0,7.2
3353,7.66,71.31,1.06,0,7.2
3354,7.84,71.23,1.04,0,7.2
3355,7.79,71.58,1.17,0,7.2
3356,7.8,71.54,1.24,0,7.2
3357,7.5,71.36,1.32,0,7.2
3358,7.64,71.24,1.25,1,7.2
3359,7.87,71.92,1.13,1,7.2
3360,7.54,71.65,1.17,0,7.2
3361,7.78,71.83,1.11,0,7.2
3362,7.84,71.99,0.99,0,7.2
3363,7.41,72.6,0.93,1,7.2
3364,7.01,73.67,1.0,0,7.2
3365,6.65,73.53,1.07,1,7.2
3366,6.87,74.14,1.23,0,7.2
3367,6.41,73.97,1.25,0,7.2
3368,6.97,74.21,1.34,0,7.2
3369,7.11,74.65,1.52,0,7.2
3370,6.92,74.23,1.5,0,7.2
3371,6.73,73.51,1.53,0,7.2
3372,6.74,73.96,1.59,0,7.2
3373,6.28,74.02,1.61,0,7.2
3374,6.06,73.87,1.79,1,7.2
3375,6.58,74.79,1.74,0,7.2
3376,6.68,74.18,1.69,0,7.2
3377,7.62,74.11,1.57,0,7.2
3378,6.8,72.84,1.49,0,7.2
3379,6.28,72.8,1.5,0,7.2
3380,5.64,72.0,1.62,1,7.2
3381,5.69,72.15,1.54,0,7.2
3382,5.35,72.59,1.59,0,12.0
3383,4.76,71.91,1.84,0,12.0
3384,4.48,72.11,1.82,0,12.0
3385,4.54,72.05,1.91,0,12.0
3386,4.82,72.11,1.82,0,12.0
3387,4.65,71.32,1.79,0,12.0
3388,4.12,71.43,1.82,0,12.0
3389,4.42,70.82,1.7,0,12.0
